name,start_time,finish_time,duration,executed_at
CompleteTopologyShuffle,0.0,120.6156983150212,120.6156983150212,network
IPShuffle,200.7286087508594,310.9967729711865,110.2681642203271,network
OSDiversity,401.0245725005853,481.7292233033055,80.70465080272021,application
ServiceDiversity,601.5506836735726,671.5621544908104,70.01147081723775,application
CompleteTopologyShuffle,802.036221969834,923.008233232474,120.97201126264008,network
IPShuffle,1002.3558839066282,1112.4076364313526,110.0517525247244,network
OSDiversity,1202.7252735223287,1283.1596031121771,80.4343295898484,application
ServiceDiversity,1402.8935788177757,1474.2875769935922,71.39399817581648,application
CompleteTopologyShuffle,1603.0449642471642,1723.1119194692023,120.06695522203813,network
IPShuffle,1803.3748715885506,1913.411734259554,110.03686267100329,network
OSDiversity,2003.6630352153693,2083.8884390333583,80.22540381798899,application
ServiceDiversity,2203.755087368172,2273.965870197489,70.21078282931694,application
